Timestamp,id,type,X,Y
6/6/2014 8:08,11269,movement,68,81
6/6/2014 8:08,11269,movement,68,80
6/6/2014 8:08,11269,movement,68,79
6/6/2014 8:08,11269,movement,68,78
6/6/2014 8:08,11269,movement,69,77
6/6/2014 8:09,11269,movement,68,76
6/6/2014 8:09,11269,movement,69,75
6/6/2014 8:09,11269,movement,69,74
6/6/2014 8:00,11311,check-in,63,99
6/6/2014 8:01,11311,movement,63,98
6/6/2014 8:01,11311,movement,64,97
6/6/2014 8:01,11311,movement,64,96
6/6/2014 8:02,11311,movement,64,95
6/6/2014 8:02,11311,movement,65,94
6/6/2014 8:02,11311,movement,64,93
6/6/2014 8:02,11311,movement,64,92
6/6/2014 8:02,11311,movement,63,91
6/6/2014 8:03,11311,movement,62,90
6/6/2014 8:03,11311,movement,61,89
6/6/2014 8:03,11311,movement,60,88
6/6/2014 8:03,11311,movement,59,89
6/6/2014 8:03,11311,movement,58,88
6/6/2014 8:03,11311,movement,57,88
6/6/2014 8:04,11311,movement,56,87
6/6/2014 8:04,11311,movement,55,86
6/6/2014 8:04,11311,movement,54,85
6/6/2014 8:04,11311,movement,53,86
6/6/2014 8:04,11311,movement,52,85
6/6/2014 8:05,11311,movement,51,84
6/6/2014 8:05,11311,movement,50,83
6/6/2014 8:05,11311,movement,49,83
6/6/2014 8:05,11311,movement,48,82
6/6/2014 8:05,11311,movement,47,81
6/6/2014 8:05,11311,movement,46,80
6/6/2014 8:06,11311,movement,45,79
6/6/2014 8:06,11311,movement,44,79
6/6/2014 8:06,11311,movement,43,78
6/6/2014 8:06,11311,movement,42,77
6/6/2014 8:06,11311,movement,41,76
6/6/2014 8:07,11311,movement,40,75
6/6/2014 8:07,11311,movement,39,75
6/6/2014 8:07,11311,movement,38,74
6/6/2014 8:07,11311,movement,37,73
6/6/2014 8:07,11311,movement,36,72
6/6/2014 8:08,11311,movement,35,71
6/6/2014 8:08,11311,movement,34,70
6/6/2014 8:08,11311,movement,34,69
6/6/2014 8:08,11311,movement,33,68
6/6/2014 8:08,11311,movement,32,67
6/6/2014 8:08,11311,movement,31,66
6/6/2014 8:09,11311,movement,30,67
6/6/2014 8:09,11311,movement,29,66
6/6/2014 8:09,11311,movement,28,67
6/6/2014 8:04,15712,check-in,63,99
6/6/2014 8:04,15712,movement,64,98
6/6/2014 8:05,15712,movement,64,97
6/6/2014 8:05,15712,movement,64,96
6/6/2014 8:05,15712,movement,64,95
6/6/2014 8:05,15712,movement,64,94
6/6/2014 8:05,15712,movement,64,93
6/6/2014 8:05,15712,movement,64,92
6/6/2014 8:05,15712,movement,63,91
6/6/2014 8:05,15712,movement,62,90
6/6/2014 8:05,15712,movement,61,89
6/6/2014 8:05,15712,movement,60,89
6/6/2014 8:05,15712,movement,59,88
6/6/2014 8:05,15712,movement,58,88
6/6/2014 8:06,15712,movement,57,87
6/6/2014 8:06,15712,movement,56,86
6/6/2014 8:06,15712,movement,55,86
6/6/2014 8:06,15712,movement,54,85
6/6/2014 8:06,15712,movement,53,85
6/6/2014 8:06,15712,movement,52,84
6/6/2014 8:06,15712,movement,51,85
6/6/2014 8:06,15712,movement,50,84
6/6/2014 8:06,15712,movement,49,83
6/6/2014 8:06,15712,movement,48,82
6/6/2014 8:06,15712,movement,47,81
6/6/2014 8:06,15712,movement,46,80
6/6/2014 8:07,15712,movement,45,79
6/6/2014 8:07,15712,movement,44,78
6/6/2014 8:07,15712,movement,43,78
6/6/2014 8:07,15712,movement,42,77
6/6/2014 8:07,15712,movement,41,76
6/6/2014 8:07,15712,movement,40,75
6/6/2014 8:07,15712,movement,39,75
6/6/2014 8:07,15712,movement,38,74
6/6/2014 8:07,15712,movement,37,73
6/6/2014 8:07,15712,movement,36,72
6/6/2014 8:07,15712,movement,35,71
6/6/2014 8:07,15712,movement,34,70
6/6/2014 8:08,15712,movement,33,69
6/6/2014 8:08,15712,movement,33,68
6/6/2014 8:08,15712,movement,33,67
6/6/2014 8:08,15712,movement,34,66
6/6/2014 8:08,15712,movement,34,65
6/6/2014 8:08,15712,movement,34,64
6/6/2014 8:08,15712,movement,34,63
6/6/2014 8:08,15712,movement,33,62
6/6/2014 8:08,15712,movement,32,62
6/6/2014 8:08,15712,movement,31,61
6/6/2014 8:08,15712,movement,30,60
6/6/2014 8:08,15712,movement,29,60
6/6/2014 8:09,15712,movement,28,59
6/6/2014 8:09,15712,movement,27,58
6/6/2014 8:09,15712,movement,26,57
6/6/2014 8:09,15712,movement,25,56
6/6/2014 8:09,15712,movement,24,55
6/6/2014 8:09,15712,movement,23,54
6/6/2014 8:06,15715,check-in,63,99
6/6/2014 8:08,15715,movement,64,98
6/6/2014 8:08,15715,movement,63,97
6/6/2014 8:08,15715,movement,63,96
6/6/2014 8:09,15715,movement,64,95
6/6/2014 8:09,15715,movement,64,94
6/6/2014 8:09,15715,movement,65,93
6/6/2014 8:05,20448,check-in,63,99
6/6/2014 8:06,20448,movement,63,98
6/6/2014 8:06,20448,movement,63,97
6/6/2014 8:06,20448,movement,63,96
6/6/2014 8:06,20448,movement,64,95
6/6/2014 8:06,20448,movement,64,94
6/6/2014 8:06,20448,movement,65,93
6/6/2014 8:07,20448,movement,64,92
6/6/2014 8:07,20448,movement,63,91
6/6/2014 8:07,20448,movement,62,90
6/6/2014 8:07,20448,movement,61,89
6/6/2014 8:07,20448,movement,60,88
6/6/2014 8:07,20448,movement,59,88
6/6/2014 8:07,20448,movement,58,88
6/6/2014 8:08,20448,movement,57,87
6/6/2014 8:08,20448,movement,56,86
6/6/2014 8:08,20448,movement,55,86
6/6/2014 8:08,20448,movement,54,85
6/6/2014 8:08,20448,movement,53,86
6/6/2014 8:08,20448,movement,52,85
6/6/2014 8:08,20448,movement,51,85
6/6/2014 8:08,20448,movement,50,84
6/6/2014 8:09,20448,movement,49,83
6/6/2014 8:09,20448,movement,48,82
6/6/2014 8:09,20448,movement,47,81
6/6/2014 8:09,20448,movement,46,80
6/6/2014 8:03,41879,check-in,63,99
6/6/2014 8:03,41879,movement,64,98
6/6/2014 8:03,41879,movement,63,97
6/6/2014 8:04,41879,movement,63,96
6/6/2014 8:04,41879,movement,64,95
6/6/2014 8:04,41879,movement,64,94
6/6/2014 8:04,41879,movement,64,93
6/6/2014 8:04,41879,movement,64,92
6/6/2014 8:04,41879,movement,65,91
6/6/2014 8:04,41879,movement,66,90
6/6/2014 8:04,41879,movement,67,89
6/6/2014 8:05,41879,movement,67,88
6/6/2014 8:05,41879,movement,67,87
6/6/2014 8:05,41879,movement,68,86
6/6/2014 8:05,41879,movement,69,85
6/6/2014 8:05,41879,movement,69,84
6/6/2014 8:05,41879,movement,68,83
6/6/2014 8:05,41879,movement,68,82
6/6/2014 8:06,41879,movement,69,81
6/6/2014 8:06,41879,movement,70,80
6/6/2014 8:06,41879,movement,69,79
6/6/2014 8:06,41879,movement,70,78
6/6/2014 8:06,41879,movement,70,77
6/6/2014 8:06,41879,movement,70,76
6/6/2014 8:06,41879,movement,69,75
6/6/2014 8:06,41879,movement,69,74
6/6/2014 8:07,41879,movement,68,73
6/6/2014 8:07,41879,movement,68,72
6/6/2014 8:07,41879,movement,68,71
6/6/2014 8:07,41879,movement,68,70
6/6/2014 8:07,41879,movement,69,69
6/6/2014 8:07,41879,movement,68,68
6/6/2014 8:07,41879,movement,69,67
6/6/2014 8:08,41879,movement,68,66
6/6/2014 8:08,41879,movement,68,65
6/6/2014 8:08,41879,movement,68,64
6/6/2014 8:08,41879,movement,68,63
6/6/2014 8:08,41879,movement,69,62
6/6/2014 8:08,41879,movement,68,61
6/6/2014 8:08,41879,movement,69,60
6/6/2014 8:08,41879,movement,68,59
6/6/2014 8:09,41879,movement,68,58
6/6/2014 8:09,41879,movement,68,57
6/6/2014 8:09,41879,movement,68,56
6/6/2014 8:09,41879,movement,67,55
6/6/2014 8:02,43833,check-in,63,99
6/6/2014 8:03,43833,movement,63,98
6/6/2014 8:03,43833,movement,63,97
6/6/2014 8:03,43833,movement,64,96
6/6/2014 8:03,43833,movement,64,95
6/6/2014 8:03,43833,movement,65,94
6/6/2014 8:03,43833,movement,64,93
6/6/2014 8:04,43833,movement,65,92
6/6/2014 8:04,43833,movement,66,91
6/6/2014 8:04,43833,movement,66,90
6/6/2014 8:04,43833,movement,67,89
6/6/2014 8:04,43833,movement,67,88
6/6/2014 8:04,43833,movement,67,87
6/6/2014 8:04,43833,movement,68,86
6/6/2014 8:05,43833,movement,69,85
6/6/2014 8:05,43833,movement,68,84
6/6/2014 8:05,43833,movement,69,83
6/6/2014 8:05,43833,movement,70,82
6/6/2014 8:05,43833,movement,71,81
6/6/2014 8:05,43833,movement,72,82
6/6/2014 8:05,43833,movement,73,83
6/6/2014 8:05,43833,movement,73,84
6/6/2014 8:06,43833,movement,74,85
6/6/2014 8:06,43833,movement,75,86
6/6/2014 8:06,43833,movement,75,87
6/6/2014 8:06,43833,movement,76,88
6/6/2014 8:06,43833,check-in,76,88
6/6/2014 8:06,46326,check-in,63,99
6/6/2014 8:08,46326,movement,64,98
6/6/2014 8:08,46326,movement,64,97
6/6/2014 8:08,46326,movement,64,96
6/6/2014 8:08,46326,movement,64,95
6/6/2014 8:09,46326,movement,64,94
6/6/2014 8:09,46326,movement,64,93
6/6/2014 8:09,46326,movement,64,92
6/6/2014 8:09,46326,movement,63,91
6/6/2014 8:00,73216,check-in,0,67
6/6/2014 8:01,73216,movement,1,67
6/6/2014 8:01,73216,movement,2,66
6/6/2014 8:01,73216,movement,3,67
6/6/2014 8:01,73216,movement,4,66
6/6/2014 8:01,73216,movement,5,67
6/6/2014 8:01,73216,movement,6,66
6/6/2014 8:01,73216,movement,7,66
6/6/2014 8:01,73216,movement,8,66
6/6/2014 8:02,73216,movement,9,66
6/6/2014 8:02,73216,movement,10,67
6/6/2014 8:02,73216,movement,11,66
6/6/2014 8:02,73216,movement,12,67
6/6/2014 8:02,73216,movement,13,67
6/6/2014 8:02,73216,movement,14,66
6/6/2014 8:02,73216,movement,15,66
6/6/2014 8:02,73216,movement,16,66
6/6/2014 8:02,73216,movement,17,66
6/6/2014 8:02,73216,movement,18,67
6/6/2014 8:03,73216,movement,19,66
6/6/2014 8:03,73216,movement,20,67
6/6/2014 8:03,73216,movement,21,66
6/6/2014 8:03,73216,movement,22,67
6/6/2014 8:03,73216,movement,23,66
6/6/2014 8:03,73216,movement,24,67
6/6/2014 8:03,73216,movement,25,67
6/6/2014 8:03,73216,movement,26,67
6/6/2014 8:03,73216,movement,27,67
6/6/2014 8:03,73216,movement,28,66
6/6/2014 8:04,73216,movement,29,67
6/6/2014 8:04,73216,movement,30,67
6/6/2014 8:04,73216,movement,31,67
6/6/2014 8:04,73216,movement,32,66
6/6/2014 8:04,73216,movement,33,65
6/6/2014 8:04,73216,movement,34,64
6/6/2014 8:04,73216,movement,34,63
6/6/2014 8:04,73216,movement,33,62
6/6/2014 8:04,73216,movement,32,62
6/6/2014 8:04,73216,movement,31,61
6/6/2014 8:05,73216,movement,30,60
6/6/2014 8:05,73216,movement,29,59
6/6/2014 8:05,73216,movement,28,59
6/6/2014 8:05,73216,movement,27,58
6/6/2014 8:05,73216,movement,26,57
6/6/2014 8:05,73216,movement,25,56
6/6/2014 8:05,73216,movement,24,55
6/6/2014 8:05,73216,movement,23,54
6/6/2014 8:05,73216,movement,22,53
6/6/2014 8:05,73216,movement,21,52
6/6/2014 8:06,73216,movement,20,51
6/6/2014 8:06,73216,movement,19,50
6/6/2014 8:06,73216,movement,18,49
6/6/2014 8:06,73216,movement,17,48
6/6/2014 8:06,73216,movement,16,47
6/6/2014 8:06,73216,movement,15,46
6/6/2014 8:06,73216,movement,15,45
6/6/2014 8:06,73216,movement,16,44
6/6/2014 8:06,73216,movement,17,43
6/6/2014 8:06,73216,check-in,17,43
6/6/2014 8:04,73832,check-in,63,99
6/6/2014 8:05,73832,movement,63,98
6/6/2014 8:05,73832,movement,64,97
6/6/2014 8:05,73832,movement,64,96
6/6/2014 8:05,73832,movement,64,95
6/6/2014 8:06,73832,movement,65,94
6/6/2014 8:06,73832,movement,65,93
6/6/2014 8:06,73832,movement,64,92
6/6/2014 8:06,73832,movement,63,91
6/6/2014 8:06,73832,movement,62,90
6/6/2014 8:06,73832,movement,61,89
6/6/2014 8:06,73832,movement,60,88
6/6/2014 8:06,73832,movement,59,88
6/6/2014 8:06,73832,movement,58,87
6/6/2014 8:06,73832,movement,57,87
6/6/2014 8:06,73832,movement,56,86
6/6/2014 8:06,73832,movement,55,86
6/6/2014 8:07,73832,movement,54,86
6/6/2014 8:07,73832,movement,53,85
6/6/2014 8:07,73832,movement,52,84
6/6/2014 8:07,73832,movement,51,85
6/6/2014 8:07,73832,movement,50,84
6/6/2014 8:07,73832,movement,49,83
6/6/2014 8:07,73832,movement,48,82
6/6/2014 8:07,73832,movement,47,81
6/6/2014 8:07,73832,movement,46,80
6/6/2014 8:07,73832,movement,45,79
6/6/2014 8:07,73832,movement,44,78
6/6/2014 8:07,73832,movement,43,77
6/6/2014 8:08,73832,movement,42,76
6/6/2014 8:08,73832,movement,41,75
6/6/2014 8:08,73832,movement,40,74
6/6/2014 8:08,73832,movement,39,74
6/6/2014 8:08,73832,movement,38,74
6/6/2014 8:08,73832,movement,37,73
6/6/2014 8:08,73832,movement,36,72
6/6/2014 8:08,73832,movement,35,71
6/6/2014 8:08,73832,movement,34,70
6/6/2014 8:08,73832,movement,34,69
6/6/2014 8:08,73832,movement,33,68
6/6/2014 8:08,73832,movement,32,67
6/6/2014 8:09,73832,movement,33,66
6/6/2014 8:09,73832,movement,34,65
6/6/2014 8:09,73832,movement,35,64
6/6/2014 8:09,73832,movement,34,63
6/6/2014 8:09,73832,movement,33,62
6/6/2014 8:09,73832,movement,32,61
6/6/2014 8:09,76731,check-in,99,77
6/6/2014 8:01,84322,check-in,99,77
6/6/2014 8:01,84322,movement,98,76
6/6/2014 8:01,84322,movement,97,76
6/6/2014 8:02,84322,movement,96,77
6/6/2014 8:02,84322,movement,95,77
6/6/2014 8:02,84322,movement,94,77
6/6/2014 8:02,84322,movement,93,77
6/6/2014 8:02,84322,movement,92,77
6/6/2014 8:03,84438,check-in,63,99
6/6/2014 8:03,84438,movement,63,98
6/6/2014 8:03,84438,movement,64,97
6/6/2014 8:04,84438,movement,63,96
6/6/2014 8:04,84438,movement,64,95
6/6/2014 8:04,84438,movement,64,94
6/6/2014 8:04,84438,movement,64,93
6/6/2014 8:04,84438,movement,65,92
6/6/2014 8:04,84438,movement,66,91
6/6/2014 8:04,84438,movement,66,90
6/6/2014 8:04,84438,movement,67,89
6/6/2014 8:05,84438,movement,67,88
6/6/2014 8:05,84438,movement,68,87
6/6/2014 8:05,84438,movement,69,86
6/6/2014 8:05,84438,movement,69,85
6/6/2014 8:05,84438,movement,68,84
6/6/2014 8:05,84438,movement,69,83
6/6/2014 8:05,84438,movement,68,82
6/6/2014 8:06,84438,movement,69,81
6/6/2014 8:06,84438,movement,70,80
6/6/2014 8:06,84438,movement,70,79
6/6/2014 8:06,84438,movement,69,78
6/6/2014 8:06,84438,movement,70,77
6/6/2014 8:06,84438,movement,70,76
6/6/2014 8:06,84438,movement,69,75
6/6/2014 8:06,84438,movement,68,74
6/6/2014 8:07,84438,movement,69,73
6/6/2014 8:07,84438,movement,69,72
6/6/2014 8:07,84438,movement,68,71
6/6/2014 8:07,84438,movement,68,70
6/6/2014 8:07,84438,movement,69,69
6/6/2014 8:07,84438,movement,69,68
6/6/2014 8:07,84438,movement,69,67
6/6/2014 8:08,84438,movement,69,66
6/6/2014 8:08,84438,movement,68,65
6/6/2014 8:08,84438,movement,68,64
6/6/2014 8:08,84438,movement,69,63
6/6/2014 8:08,84438,movement,70,62
6/6/2014 8:08,84438,movement,69,61
6/6/2014 8:08,84438,movement,69,60
6/6/2014 8:08,84438,movement,69,59
6/6/2014 8:09,84438,movement,69,58
6/6/2014 8:09,84438,movement,69,57
6/6/2014 8:09,84438,movement,68,56
6/6/2014 8:09,84438,movement,67,55
6/6/2014 8:01,91182,check-in,99,77
6/6/2014 8:02,91182,movement,98,76
6/6/2014 8:02,91182,movement,97,76
6/6/2014 8:02,91182,movement,96,77
6/6/2014 8:02,91182,movement,95,77
6/6/2014 8:03,91182,movement,94,76
6/6/2014 8:03,91182,movement,93,76
6/6/2014 8:03,91182,movement,92,77
6/6/2014 8:03,91182,movement,91,77
6/6/2014 8:03,91182,movement,90,78
6/6/2014 8:03,91182,movement,89,78
6/6/2014 8:04,91182,movement,88,79
6/6/2014 8:04,91182,movement,87,80
6/6/2014 8:04,91182,movement,86,81
6/6/2014 8:04,91182,movement,85,80
6/6/2014 8:04,91182,movement,84,79
6/6/2014 8:04,91182,movement,83,79
6/6/2014 8:05,91182,movement,82,80
6/6/2014 8:05,91182,movement,81,79
6/6/2014 8:05,91182,movement,80,78
6/6/2014 8:05,91182,movement,79,77
6/6/2014 8:05,91182,movement,78,76
6/6/2014 8:05,91182,movement,77,77
6/6/2014 8:06,91182,movement,76,76
6/6/2014 8:06,91182,movement,75,76
6/6/2014 8:06,91182,movement,74,77
6/6/2014 8:06,91182,movement,73,78
6/6/2014 8:06,91182,movement,72,79
6/6/2014 8:06,91182,movement,71,80
6/6/2014 8:07,91182,movement,70,81
6/6/2014 8:07,91182,movement,69,82
6/6/2014 8:07,91182,movement,70,83
6/6/2014 8:07,91182,movement,69,84
6/6/2014 8:07,91182,movement,69,85
6/6/2014 8:07,91182,movement,68,86
6/6/2014 8:08,91182,movement,67,87
6/6/2014 8:08,91182,movement,66,88
6/6/2014 8:08,91182,movement,65,88
6/6/2014 8:08,91182,movement,64,87
6/6/2014 8:08,91182,movement,63,88
6/6/2014 8:08,91182,movement,62,89
6/6/2014 8:09,91182,movement,61,88
6/6/2014 8:09,91182,movement,60,87
6/6/2014 8:09,91182,movement,59,88
6/6/2014 8:09,91182,movement,58,87
6/6/2014 8:06,96972,check-in,63,99
6/6/2014 8:06,96972,movement,64,98
6/6/2014 8:06,96972,movement,63,97
6/6/2014 8:07,96972,movement,64,96
6/6/2014 8:07,96972,movement,64,95
6/6/2014 8:07,96972,movement,64,94
6/6/2014 8:07,96972,movement,65,93
6/6/2014 8:07,96972,movement,66,92
6/6/2014 8:07,96972,movement,66,91
6/6/2014 8:07,96972,movement,66,90
6/6/2014 8:08,96972,movement,67,89
6/6/2014 8:08,96972,movement,68,88
6/6/2014 8:08,96972,movement,69,87
6/6/2014 8:08,96972,movement,69,86
6/6/2014 8:08,96972,movement,69,85
6/6/2014 8:08,96972,movement,69,84
6/6/2014 8:08,96972,movement,69,83
6/6/2014 8:08,96972,movement,70,82
6/6/2014 8:09,96972,movement,69,81
6/6/2014 8:09,96972,movement,68,80
6/6/2014 8:09,96972,movement,68,79
6/6/2014 8:09,96972,movement,69,78
6/6/2014 8:06,105151,check-in,0,67
6/6/2014 8:07,105151,movement,1,67
6/6/2014 8:07,105151,movement,2,67
6/6/2014 8:07,105151,movement,3,67
6/6/2014 8:07,105151,movement,4,66
6/6/2014 8:07,105151,movement,5,67
6/6/2014 8:07,105151,movement,6,66
6/6/2014 8:08,105151,movement,7,66
6/6/2014 8:08,105151,movement,8,66
6/6/2014 8:08,105151,movement,9,67
6/6/2014 8:08,105151,movement,10,66
6/6/2014 8:08,105151,movement,11,67
6/6/2014 8:08,105151,movement,12,67
6/6/2014 8:08,105151,movement,13,66
6/6/2014 8:09,105151,movement,14,66
6/6/2014 8:09,105151,movement,15,66
6/6/2014 8:09,105151,movement,16,66
6/6/2014 8:09,105151,movement,17,67
6/6/2014 8:02,117066,check-in,63,99
6/6/2014 8:02,117066,movement,64,98
6/6/2014 8:02,117066,movement,63,97
6/6/2014 8:03,117066,movement,64,96
6/6/2014 8:03,117066,movement,65,95
6/6/2014 8:03,117066,movement,65,94
6/6/2014 8:03,117066,movement,64,93
6/6/2014 8:03,117066,movement,64,92
6/6/2014 8:03,117066,movement,65,91
6/6/2014 8:03,117066,movement,66,90
6/6/2014 8:04,117066,movement,67,89
6/6/2014 8:04,117066,movement,68,88
6/6/2014 8:04,117066,movement,68,87
6/6/2014 8:04,117066,movement,69,86
6/6/2014 8:04,117066,movement,68,85
6/6/2014 8:04,117066,movement,69,84
6/6/2014 8:04,117066,movement,70,83
6/6/2014 8:04,117066,movement,70,82
6/6/2014 8:05,117066,movement,71,81
6/6/2014 8:05,117066,movement,72,80
6/6/2014 8:05,117066,movement,72,79
6/6/2014 8:05,117066,movement,71,78
6/6/2014 8:05,117066,movement,72,77
6/6/2014 8:05,117066,movement,73,76
6/6/2014 8:05,117066,movement,74,75
6/6/2014 8:06,117066,movement,75,74
6/6/2014 8:06,117066,movement,76,73
6/6/2014 8:06,119477,check-in,63,99
6/6/2014 8:07,119477,movement,64,98
6/6/2014 8:08,119477,movement,63,97
6/6/2014 8:08,119477,movement,64,96
6/6/2014 8:08,119477,movement,64,95
6/6/2014 8:08,119477,movement,64,94
6/6/2014 8:08,119477,movement,64,93
6/6/2014 8:08,119477,movement,65,92
6/6/2014 8:08,119477,movement,66,91
6/6/2014 8:08,119477,movement,67,90
6/6/2014 8:08,119477,movement,67,89
6/6/2014 8:08,119477,movement,66,88
6/6/2014 8:08,119477,movement,67,87
6/6/2014 8:08,119477,movement,68,86
6/6/2014 8:09,119477,movement,68,85
6/6/2014 8:09,119477,movement,69,84
6/6/2014 8:09,119477,movement,68,83
6/6/2014 8:09,119477,movement,69,82
6/6/2014 8:09,119477,movement,70,81
6/6/2014 8:09,119477,movement,71,80
6/6/2014 8:09,121066,check-in,99,77
6/6/2014 8:02,121980,check-in,63,99
6/6/2014 8:03,121980,movement,64,98
6/6/2014 8:03,121980,movement,63,97
6/6/2014 8:03,121980,movement,63,96
6/6/2014 8:03,121980,movement,64,95
6/6/2014 8:03,121980,movement,64,94
6/6/2014 8:03,121980,movement,64,93
6/6/2014 8:03,121980,movement,64,92
6/6/2014 8:03,121980,movement,65,91
6/6/2014 8:04,121980,movement,66,90
6/6/2014 8:04,121980,movement,67,89
6/6/2014 8:04,121980,movement,66,88
6/6/2014 8:04,121980,movement,67,87
6/6/2014 8:04,121980,movement,68,86
6/6/2014 8:04,121980,movement,68,85
6/6/2014 8:04,121980,movement,68,84
6/6/2014 8:04,121980,movement,69,83
6/6/2014 8:04,121980,movement,69,82
6/6/2014 8:04,121980,movement,70,81
6/6/2014 8:04,121980,movement,70,80
6/6/2014 8:04,121980,movement,71,79
6/6/2014 8:04,121980,movement,72,78
6/6/2014 8:04,121980,movement,73,77
6/6/2014 8:04,121980,movement,74,76
6/6/2014 8:05,121980,movement,74,75
6/6/2014 8:05,121980,movement,75,74
6/6/2014 8:05,121980,movement,76,73
6/6/2014 8:01,129457,check-in,99,77
6/6/2014 8:02,129457,movement,98,77
6/6/2014 8:02,129457,movement,97,77
6/6/2014 8:02,129457,movement,96,77
6/6/2014 8:02,129457,movement,95,77
6/6/2014 8:02,129457,movement,94,77
6/6/2014 8:02,129457,movement,93,76
6/6/2014 8:02,129457,movement,92,77
6/6/2014 8:08,132087,check-in,63,99
6/6/2014 8:09,132087,movement,64,98
6/6/2014 8:09,132087,movement,63,97
6/6/2014 8:09,132087,movement,63,96
6/6/2014 8:06,137608,check-in,99,77
6/6/2014 8:06,137608,movement,98,76
6/6/2014 8:06,137608,movement,97,76
6/6/2014 8:06,137608,movement,96,76
6/6/2014 8:07,137608,movement,95,76
6/6/2014 8:07,137608,movement,94,76
6/6/2014 8:07,137608,movement,93,77
6/6/2014 8:07,137608,movement,92,78
6/6/2014 8:07,137608,movement,91,77
6/6/2014 8:07,137608,movement,90,78
6/6/2014 8:07,137608,movement,89,79
6/6/2014 8:07,137608,movement,88,80
6/6/2014 8:07,137608,movement,87,81
6/6/2014 8:07,137608,movement,86,82
6/6/2014 8:08,137608,movement,85,83
6/6/2014 8:08,137608,movement,84,84
6/6/2014 8:08,137608,movement,83,85
6/6/2014 8:08,137608,movement,82,86
6/6/2014 8:08,137608,movement,81,87
6/6/2014 8:08,137608,movement,80,88
6/6/2014 8:08,137608,movement,79,89
6/6/2014 8:08,137608,check-in,79,89
6/6/2014 8:06,142394,check-in,63,99
6/6/2014 8:08,142394,movement,64,98
6/6/2014 8:08,142394,movement,63,97
6/6/2014 8:08,142394,movement,64,96
6/6/2014 8:08,142394,movement,65,95
6/6/2014 8:08,142394,movement,64,94
6/6/2014 8:08,142394,movement,65,93
6/6/2014 8:08,142394,movement,64,92
6/6/2014 8:08,142394,movement,63,91
6/6/2014 8:09,142394,movement,62,90
6/6/2014 8:09,142394,movement,61,89
6/6/2014 8:09,142394,movement,60,88
6/6/2014 8:09,142394,movement,59,87
6/6/2014 8:09,142394,movement,58,88
6/6/2014 8:06,146240,check-in,63,99
6/6/2014 8:07,146240,movement,63,98
6/6/2014 8:08,146240,movement,63,97
6/6/2014 8:08,146240,movement,64,96
6/6/2014 8:08,146240,movement,64,95
6/6/2014 8:08,146240,movement,64,94
6/6/2014 8:08,146240,movement,65,93
6/6/2014 8:08,146240,movement,65,92
6/6/2014 8:08,146240,movement,65,91
6/6/2014 8:08,146240,movement,66,90
6/6/2014 8:08,146240,movement,67,89
6/6/2014 8:08,146240,movement,67,88
6/6/2014 8:08,146240,movement,67,87
